Kmeans Type, data clusters, k clusters, Points Used 20/80, Points Used Post 20/80, 20/80 Test Correct, Post 20/80 Correct, 20/80 Train Adjusted Rand Score, 20/80 Train Calinski Score, 20/80 Test Adjusted Rand Score, 20/80 Test Calinski Score
soft,2,3,250,500,0,0,0.756376346,437.484991,0.666624661,437.484991
hard,2,3,250,500,0,0,0.70410156,457.7207629,0.776855076,457.7207629
soft,2,3,250,500,0,0,0.755604537,422.3980779,0.743868114,422.3980779
hard,2,3,250,500,0,0,0.741897936,461.4633298,0.607305468,461.4633298
soft,2,3,250,500,0,0,0.739883024,454.2128884,0.607305468,454.2128884
hard,2,3,250,500,0,0,0.765397589,479.0839668,0.552388352,479.0839668
soft,2,3,250,500,0,0,0.750703794,478.8409335,0.552388352,478.8409335
hard,2,4,250,500,0,0,0.498248609,444.6878608,0.455322097,444.6878608
soft,2,4,250,500,0,0,0.496228544,442.4985106,0.5340729,442.4985106
hard,2,4,250,500,0,0,0.490828695,415.5179971,0.492169203,415.5179971
soft,2,4,250,500,0,0,0.497663077,415.9536567,0.492169203,415.9536567
hard,2,4,250,500,0,0,0.498539914,396.8336712,0.538358008,396.8336712
soft,2,4,250,500,0,0,0.497936046,396.1187746,0.551668461,396.1187746
hard,2,4,250,500,0,0,0.499840511,416.7942649,0.482335212,416.7942649
soft,2,4,250,500,0,0,0.497114287,415.9811087,0.47908915,415.9811087
hard,2,4,250,500,0,0,0.499060117,428.6478783,0.459424502,428.6478783
soft,2,4,250,500,0,0,0.497849076,422.431369,0.45359069,422.431369
hard,2,5,250,500,0,0,0.421255788,416.8037069,0.3695831,416.8037069
soft,2,5,250,500,0,0,0.419840677,416.526076,0.367991577,416.526076
hard,2,5,250,500,0,0,0.402678104,405.2311903,0.422168254,405.2311903
soft,2,5,250,500,0,0,0.396848283,400.614063,0.412153236,400.614063
hard,2,5,250,500,0,0,0.404027993,376.3394351,0.446654306,376.3394351
soft,2,5,250,500,0,0,0.405733497,373.730938,0.455005056,373.730938
hard,2,5,250,500,0,0,0.410445224,393.2711292,0.378521094,393.2711292
soft,2,5,250,500,0,0,0.409939957,391.9138315,0.381763415,391.9138315
hard,2,5,250,500,0,0,0.412036323,402.3223084,0.447764974,402.3223084
soft,2,5,250,500,0,0,0.418499626,380.5971644,0.317380296,380.5971644
hard,2,2,275,500,1,0.998,1,779.4784733,1,779.4784733
soft,2,2,275,500,1,0.998,1,779.4784733,1,779.4784733
hard,2,2,275,500,1,0.998,1,833.0055139,1,833.0055139
soft,2,2,275,500,1,0.998,1,833.0055139,1,833.0055139
hard,2,2,275,500,1,0.998,1,822.5590573,1,822.5590573
soft,2,2,275,500,1,0.998,1,822.5590573,1,822.5590573
hard,2,2,275,500,1,0.998,1,796.9310001,1,796.9310001
soft,2,2,275,500,1,0.998,1,796.9310001,1,796.9310001
hard,2,2,275,500,1,0.998,1,767.1477386,1,767.1477386
soft,2,2,275,500,1,0.998,1,767.1477386,1,767.1477386
hard,2,3,275,500,0,0,0.714050157,535.8285852,0.736025991,535.8285852
soft,2,3,275,500,0,0,0.75703563,474.8479657,0.747005141,474.8479657
hard,2,3,275,500,0,0,0.718349794,563.930513,0.718576775,563.930513
soft,2,3,275,500,0,0,0.754558808,504.8510676,0.716013609,504.8510676
hard,2,3,275,500,0,0,0.734887809,539.8759446,0.710817565,539.8759446
soft,2,3,275,500,0,0,0.735220574,536.4059725,0.676258993,536.4059725
hard,2,3,275,500,0,0,0.699117962,535.4100253,0.792135904,535.4100253
soft,2,3,275,500,0,0,0.699117962,535.1839594,0.789430628,535.1839594
hard,2,3,275,500,0,0,0.7541453,507.4312476,0.558239889,507.4312476
soft,2,3,275,500,0,0,0.707572469,477.5413875,0.902969715,477.5413875
hard,2,4,275,500,0,0,0.502301935,465.6546568,0.495587472,465.6546568
soft,2,4,275,500,0,0,0.489190724,463.4031951,0.454718521,463.4031951
hard,2,4,275,500,0,0,0.48845767,482.5122034,0.454196861,482.5122034
soft,2,4,275,500,0,0,0.487542654,480.1407348,0.462456215,480.1407348
hard,2,4,275,500,0,0,0.496577512,471.11854,0.555723561,471.11854
soft,2,4,275,500,0,0,0.496744197,468.6705806,0.553081735,468.6705806
hard,2,4,275,500,0,0,0.496768591,472.6504887,0.48958604,472.6504887
soft,2,4,275,500,0,0,0.495612657,469.2445673,0.486864239,469.2445673
hard,2,4,275,500,0,0,0.473195753,447.3251342,0.469800961,447.3251342
soft,2,4,275,500,0,0,0.490257853,442.2770922,0.457651146,442.2770922
hard,2,5,275,500,0,0,0.415033382,423.2521326,0.426898993,423.2521326
soft,2,5,275,500,0,0,0.419593028,412.2393896,0.402366278,412.2393896
hard,2,5,275,500,0,0,0.402395688,458.6694844,0.416864,458.6694844
soft,2,5,275,500,0,0,0.415854914,430.5859552,0.382816748,430.5859552
hard,2,5,275,500,0,0,0.403047257,439.5827484,0.439778809,439.5827484
soft,2,5,275,500,0,0,0.404298634,436.2797307,0.460814769,436.2797307
hard,2,5,275,500,0,0,0.394835924,453.965258,0.432396929,453.965258
soft,2,5,275,500,0,0,0.396917025,443.1964453,0.420133567,443.1964453
hard,2,5,275,500,0,0,0.412809322,413.3481717,0.434654919,413.3481717
soft,2,5,275,500,0,0,0.389741432,407.5505031,0.428622451,407.5505031
hard,2,2,300,500,1,0.998,1,902.717087,1,902.717087
soft,2,2,300,500,1,0.998,1,902.717087,1,902.717087
hard,2,2,300,500,1,0.998,1,826.9010769,1,826.9010769
soft,2,2,300,500,1,0.998,1,826.9010769,1,826.9010769
hard,2,2,300,500,1,0.998,1,823.4052618,1,823.4052618
soft,2,2,300,500,1,0.998,1,823.4052618,1,823.4052618
hard,2,2,300,500,1,0.998,1,883.9684419,1,883.9684419
soft,2,2,300,500,1,0.998,1,883.9684419,1,883.9684419
hard,2,2,300,500,1,0.998,1,863.5514448,1,863.5514448
soft,2,2,300,500,1,0.998,1,863.5514448,1,863.5514448
hard,2,3,300,500,0,0,0.718767629,600.503924,0.657781763,600.503924
soft,2,3,300,500,0,0,0.720162931,600.0496838,0.657781763,600.0496838
hard,2,3,300,500,0,0,0.732344096,552.5594735,0.600983889,552.5594735
soft,2,3,300,500,0,0,0.740319509,513.9705882,0.865006406,513.9705882
hard,2,3,300,500,0,0,0.707349783,539.6870147,0.709645669,539.6870147
soft,2,3,300,500,0,0,0.757262224,499.7334228,0.788111343,499.7334228
hard,2,3,300,500,0,0,0.710861051,591.3970627,0.714690339,591.3970627
soft,2,3,300,500,0,0,0.710164291,591.2669408,0.714690339,591.2669408
hard,2,3,300,500,0,0,0.734230042,565.5716052,0.604236162,565.5716052
soft,2,3,300,500,0,0,0.731715442,560.403689,0.600983889,560.403689
hard,2,4,300,500,0,0,0.489900702,534.3520004,0.452881924,534.3520004
soft,2,4,300,500,0,0,0.490040662,532.8380082,0.451751519,532.8380082
hard,2,4,300,500,0,0,0.49497472,485.548167,0.471867758,485.548167
soft,2,4,300,500,0,0,0.483445859,484.0717304,0.474004223,484.0717304
hard,2,4,300,500,0,0,0.480366962,463.7585186,0.487067287,463.7585186
soft,2,4,300,500,0,0,0.49881489,460.5577667,0.487067287,460.5577667
hard,2,4,300,500,0,0,0.496326072,510.4286812,0.521595272,510.4286812
soft,2,4,300,500,0,0,0.595002562,464.4101596,0.598893818,464.4101596
hard,2,4,300,500,0,0,0.476945699,500.6422413,0.471867758,500.6422413
soft,2,4,300,500,0,0,0.482326606,491.8025961,0.469731814,491.8025961
hard,2,5,300,500,0,0,0.419825253,490.9857083,0.37387236,490.9857083
soft,2,5,300,500,0,0,0.404399904,489.873855,0.382786495,489.873855
hard,2,5,300,500,0,0,0.406116176,451.0803104,0.437754991,451.0803104
soft,2,5,300,500,0,0,0.413445615,439.4242809,0.382603963,439.4242809
hard,2,5,300,500,0,0,0.413508778,438.4875868,0.464169333,438.4875868
soft,2,5,300,500,0,0,0.398148265,434.6666232,0.487067287,434.6666232
hard,2,5,300,500,0,0,0.401425775,496.42281,0.437384407,496.42281
soft,2,5,300,500,0,0,0.403309972,469.7777168,0.408913126,469.7777168
hard,2,5,300,500,0,0,0.409316336,463.6576782,0.351997392,463.6576782
soft,2,5,300,500,0,0,0.413445615,457.3437456,0.351997392,457.3437456
hard,2,2,325,500,1,0.996,1,968.3190645,1,968.3190645
soft,2,2,325,500,1,0.996,1,968.3190645,1,968.3190645
hard,2,2,325,500,1,0.996,1,932.7753321,1,932.7753321
soft,2,2,325,500,1,0.996,1,932.7753321,1,932.7753321
hard,2,2,325,500,1,0.996,1,926.8444549,1,926.8444549
soft,2,2,325,500,1,0.996,1,926.8444549,1,926.8444549
hard,2,2,325,500,1,0.996,1,888.3137832,1,888.3137832
soft,2,2,325,500,1,0.996,1,888.3137832,1,888.3137832
hard,2,2,325,500,1,0.996,1,923.3737787,1,923.3737787
soft,2,2,325,500,1,0.996,1,923.3737787,1,923.3737787
hard,2,3,325,500,0,0,0.687800192,655.9970856,0.768469562,655.9970856
soft,2,3,325,500,0,0,0.769194603,573.9956723,0.721990176,573.9956723
hard,2,3,325,500,0,0,0.709351785,639.9139149,0.656603234,639.9139149
soft,2,3,325,500,0,0,0.766485861,566.1093724,0.701535371,566.1093724
hard,2,3,325,500,0,0,0.703413963,616.3654017,0.696757639,616.3654017
soft,2,3,325,500,0,0,0.698679314,614.6662879,0.688083178,614.6662879
hard,2,3,325,500,0,0,0.693043768,602.6115366,0.743159333,602.6115366
soft,2,3,325,500,0,0,0.764535472,537.3952897,0.777070064,537.3952897
hard,2,3,325,500,0,0,0.730019228,612.4012174,0.587476398,612.4012174
soft,2,3,325,500,0,0,0.716347742,588.425875,0.569536424,588.425875
hard,2,4,325,500,0,0,0.509639564,544.4843199,0.503342884,544.4843199
soft,2,4,325,500,0,0,0.500336057,541.3047681,0.491645671,541.3047681
hard,2,4,325,500,0,0,0.489039157,553.7134883,0.463323122,553.7134883
soft,2,4,325,500,0,0,0.489276132,551.2715821,0.463323122,551.2715821
hard,2,4,325,500,0,0,0.511882347,519.9812294,0.505785841,519.9812294
soft,2,4,325,500,0,0,0.578367449,502.111948,0.602271254,502.111948
hard,2,4,325,500,0,0,0.501846261,516.6069101,0.502840274,516.6069101
soft,2,4,325,500,0,0,0.480977228,509.3192297,0.502840274,509.3192297
hard,2,4,325,500,0,0,0.502869873,523.3898922,0.480735471,523.3898922
soft,2,4,325,500,0,0,0.493892082,519.3016014,0.449087047,519.3016014
hard,2,5,325,500,0,0,0.403073479,523.7776847,0.390275502,523.7776847
soft,2,5,325,500,0,0,0.431107394,476.6217463,0.410639654,476.6217463
hard,2,5,325,500,0,0,0.404063079,514.4444965,0.369318182,514.4444965
soft,2,5,325,500,0,0,0.405129639,511.7295704,0.364658539,511.7295704
hard,2,5,325,500,0,0,0.400113477,503.7741129,0.416956088,503.7741129
soft,2,5,325,500,0,0,0.395648214,500.5928,0.384112368,500.5928
hard,2,5,325,500,0,0,0.394487231,496.5248747,0.408958567,496.5248747
soft,2,5,325,500,0,0,0.394663014,495.4592869,0.408958567,495.4592869
hard,2,5,325,500,0,0,0.414019779,492.2925388,0.339983521,492.2925388
soft,2,5,325,500,0,0,0.409793813,487.8286216,0.337412431,487.8286216
hard,2,2,350,500,1,0.996,0.985714273,1023.284205,1,1023.284205
soft,2,2,350,500,1,0.996,0.985714273,1023.284205,1,1023.284205
hard,2,2,350,500,1,0.998,0.985714273,1037.116187,1,1037.116187
soft,2,2,350,500,1,0.996,0.985714273,1037.116187,1,1037.116187
hard,2,2,350,500,1,0.998,0.985714288,1008.284984,1,1008.284984
soft,2,2,350,500,1,0.998,0.985714288,1008.284984,1,1008.284984
hard,2,2,350,500,1,0.998,0.985714011,1023.358724,1,1023.358724
soft,2,2,350,500,1,0.998,0.985714011,1023.358724,1,1023.358724
hard,2,2,350,500,0.985714286,0.998,1,989.143721,0.94265109,989.143721
soft,2,2,350,500,0.985714286,0.998,1,989.143721,0.94265109,989.143721
hard,2,3,350,500,0,0,0.711566446,691.6181239,0.663773441,691.6181239
soft,2,3,350,500,0,0,0.710491506,691.0232647,0.663773441,691.0232647
hard,2,3,350,500,0,0,0.706191725,689.6914493,0.653936856,689.6914493
soft,2,3,350,500,0,0,0.76531364,638.3288872,0.737430534,638.3288872
hard,2,3,350,500,0,0,0.715848749,662.1604345,0.63879847,662.1604345
soft,2,3,350,500,0,0,0.698847023,646.9218748,0.65100005,646.9218748
hard,2,3,350,500,0,0,0.70094185,664.142512,0.707874682,664.142512
soft,2,3,350,500,0,0,0.6880083,654.6246213,0.701221507,654.6246213
hard,2,3,350,500,0,0,0.737052469,655.0745955,0.568212298,655.0745955
soft,2,3,350,500,0,0,0.7288523,654.3212573,0.573054741,654.3212573
hard,2,4,350,500,0,0,0.488827176,593.5985404,0.496025965,593.5985404
soft,2,4,350,500,0,0,0.493485969,586.48602,0.496955827,586.48602
hard,2,4,350,500,0,0,0.491797454,592.5118956,0.426425523,592.5118956
soft,2,4,350,500,0,0,0.609607788,547.2770512,0.522958414,547.2770512
hard,2,4,350,500,0,0,0.486608076,563.4249061,0.453163315,563.4249061
soft,2,4,350,500,0,0,0.609375575,538.7883513,0.522060917,538.7883513
hard,2,4,350,500,0,0,0.489434159,565.8892313,0.470582648,565.8892313
soft,2,4,350,500,0,0,0.494090151,561.6958305,0.508008523,561.6958305
hard,2,4,350,500,0,0,0.487571839,560.9917223,0.450281625,560.9917223
soft,2,4,350,500,0,0,0.487214064,549.6861924,0.476675593,549.6861924
hard,2,5,350,500,0,0,0.41237942,543.5229181,0.436655207,543.5229181
soft,2,5,350,500,0,0,0.404191991,516.6405596,0.397601294,516.6405596
hard,2,5,350,500,0,0,0.407366154,550.5152537,0.374841607,550.5152537
soft,2,5,350,500,0,0,0.403731641,536.5089279,0.399227599,536.5089279
hard,2,5,350,500,0,0,0.410135469,537.3915834,0.36912609,537.3915834
soft,2,5,350,500,0,0,0.402195241,529.3708604,0.384363943,529.3708604
hard,2,5,350,500,0,0,0.391808256,533.4726077,0.408699943,533.4726077
soft,2,5,350,500,0,0,0.392573269,532.7975048,0.424565216,532.7975048
hard,2,5,350,500,0,0,0.407067277,529.9279152,0.357289166,529.9279152
soft,2,5,350,500,0,0,0.412412611,515.8666064,0.412880815,515.8666064
hard,2,2,375,500,1,0.996,0.986666663,1138.029668,1,1138.029668
soft,2,2,375,500,1,0.996,0.986666663,1138.029668,1,1138.029668
hard,2,2,375,500,1,0.998,0.986666542,1094.805357,1,1094.805357
soft,2,2,375,500,1,0.998,0.986666542,1094.805357,1,1094.805357
hard,2,2,375,500,1,0.998,0.986666588,1194.137439,1,1194.137439
soft,2,2,375,500,1,0.998,0.986666588,1194.137439,1,1194.137439
hard,2,2,375,500,0.986666667,0.998,1,1081.109867,0.946660952,1081.109867
soft,2,2,375,500,0.986666667,0.998,1,1081.109867,0.946660952,1081.109867
hard,2,2,375,500,1,0.998,0.986666527,1103.523308,1,1103.523308
soft,2,2,375,500,1,0.996,0.986666527,1103.523308,1,1103.523308
hard,2,3,375,500,0,0,0.713778397,752.9333583,0.729048007,752.9333583
soft,2,3,375,500,0,0,0.708784678,745.3597132,0.737014762,745.3597132
hard,2,3,375,500,0,0,0.738157638,709.2076153,0.623023959,709.2076153
soft,2,3,375,500,0,0,0.732351846,701.5520134,0.610525123,701.5520134
hard,2,3,375,500,0,0,0.732478502,775.2238945,0.647101981,775.2238945
soft,2,3,375,500,0,0,0.745699955,735.6497402,0.796166977,735.6497402
hard,2,3,375,500,0,0,0.705076854,716.9204414,0.749370449,716.9204414
soft,2,3,375,500,0,0,0.694175743,690.7910023,0.744306203,690.7910023
hard,2,3,375,500,0,0,0.736720243,714.0700959,0.600382645,714.0700959
soft,2,3,375,500,0,0,0.714445,667.6430194,0.85151302,667.6430194
hard,2,4,375,500,0,0,0.50320867,619.0676787,0.549857216,619.0676787
soft,2,4,375,500,0,0,0.614620899,593.2073062,0.580449658,593.2073062
hard,2,4,375,500,0,0,0.475641839,617.2763317,0.476850256,617.2763317
soft,2,4,375,500,0,0,0.491854598,569.7221239,0.48848886,569.7221239
hard,2,4,375,500,0,0,0.505761377,671.5318214,0.494904826,671.5318214
soft,2,4,375,500,0,0,0.502355881,663.1789233,0.487187866,663.1789233
hard,2,4,375,500,0,0,0.499933669,607.4942137,0.475059196,607.4942137
soft,2,4,375,500,0,0,0.491179727,599.7369387,0.500423978,599.7369387
hard,2,4,375,500,0,0,0.495129051,618.8737582,0.477213174,618.8737582
soft,2,4,375,500,0,0,0.501606572,614.4678117,0.475189001,614.4678117
hard,2,5,375,500,0,0,0.40125454,615.0715736,0.449490995,615.0715736
soft,2,5,375,500,0,0,0.3993822,613.3034946,0.418908863,613.3034946
hard,2,5,375,500,0,0,0.419766961,572.418702,0.371391243,572.418702
soft,2,5,375,500,0,0,0.41313753,566.5031115,0.37680545,566.5031115
hard,2,5,375,500,0,0,0.41551921,634.3232307,0.39414043,634.3232307
soft,2,5,375,500,0,0,0.419579217,579.2760607,0.457052858,579.2760607
hard,2,5,375,500,0,0,0.402304999,577.0778843,0.408036711,577.0778843
soft,2,5,375,500,0,0,0.397798388,566.0358655,0.400791138,566.0358655
hard,2,5,375,500,0,0,0.414888752,586.4686829,0.425736815,586.4686829
soft,2,5,375,500,0,0,0.407900031,555.7331669,0.34613311,555.7331669
hard,2,2,400,500,0.9875,0.996,1,1185.136999,0.949998398,1185.136999
soft,2,2,400,500,0.9875,0.996,1,1185.136999,0.949998398,1185.136999
hard,2,2,400,500,1,0.998,0.98749995,1202.302389,1,1202.302389
soft,2,2,400,500,1,0.998,0.98749995,1202.302389,1,1202.302389
hard,2,2,400,500,0.9875,0.996,1,1230.383965,0.949990705,1230.383965
soft,2,2,400,500,0.9875,0.996,1,1230.383965,0.949990705,1230.383965
hard,2,2,400,500,1,0.998,0.987499984,1119.448882,1,1119.448882
soft,2,2,400,500,1,0.998,0.987499984,1119.448882,1,1119.448882
hard,2,2,400,500,1,0.998,0.987499802,1145.565904,1,1145.565904
soft,2,2,400,500,1,0.998,0.987499802,1145.565904,1,1145.565904
hard,2,3,400,500,0,0,0.726978325,782.4574971,0.654146591,782.4574971
soft,2,3,400,500,0,0,0.741779165,711.3043847,0.772932162,711.3043847
hard,2,3,400,500,0,0,0.713334111,784.9694694,0.699136174,784.9694694
soft,2,3,400,500,0,0,0.764033373,751.5129281,0.723884282,751.5129281
hard,2,3,400,500,0,0,0.721398025,791.228833,0.638507168,791.228833
soft,2,3,400,500,0,0,0.713521957,788.0300683,0.630979073,788.0300683
hard,2,3,400,500,0,0,0.700576593,716.0074196,0.699018111,716.0074196
soft,2,3,400,500,0,0,0.707470304,714.4773448,0.699018111,714.4773448
hard,2,3,400,500,0,0,0.705661324,752.4203002,0.725794944,752.4203002
soft,2,3,400,500,0,0,0.745693766,707.561067,0.745571454,707.561067
hard,2,4,400,500,0,0,0.504304563,671.0663701,0.472355981,671.0663701
soft,2,4,400,500,0,0,0.498353106,670.1243351,0.477404983,670.1243351
hard,2,4,400,500,0,0,0.493267832,683.2742519,0.467032359,683.2742519
soft,2,4,400,500,0,0,0.488498241,676.675729,0.498094028,676.675729
hard,2,4,400,500,0,0,0.510040754,676.1729435,0.496687696,676.1729435
soft,2,4,400,500,0,0,0.50063673,682.506024,0.476610136,682.506024
hard,2,4,400,500,0,0,0.504069787,614.9961549,0.505832335,614.9961549
soft,2,4,400,500,0,0,0.496551947,611.0454502,0.503308596,611.0454502
hard,2,4,400,500,0,0,0.474584397,646.6593102,0.495485324,646.6593102
soft,2,4,400,500,0,0,0.486004793,639.7558281,0.492927415,639.7558281
hard,2,5,400,500,0,0,0.417702796,640.3227809,0.366408124,640.3227809
soft,2,5,400,500,0,0,0.403570084,643.7738545,0.370188233,643.7738545
hard,2,5,400,500,0,0,0.418439562,624.4812918,0.388964844,624.4812918
soft,2,5,400,500,0,0,0.412416064,612.5348508,0.380719775,612.5348508
hard,2,5,400,500,0,0,0.414041667,649.6266304,0.396592097,649.6266304
soft,2,5,400,500,0,0,0.404951178,648.2597967,0.407163934,648.2597967
hard,2,5,400,500,0,0,0.397695714,581.6050455,0.3847384,581.6050455
soft,2,5,400,500,0,0,0.398596121,578.2455354,0.388521179,578.2455354
hard,2,5,400,500,0,0,0.39471901,609.29686,0.40075483,609.29686
soft,2,5,400,500,0,0,0.414646308,587.4150284,0.394449137,587.4150284
hard,2,2,425,500,1,0.998,0.988235235,1277.682995,1,1277.682995
soft,2,2,425,500,1,0.996,0.988235235,1277.682995,1,1277.682995
hard,2,2,425,500,1,0.998,0.988235283,1280.989518,1,1280.989518
soft,2,2,425,500,1,0.998,0.988235283,1280.989518,1,1280.989518
hard,2,2,425,500,1,0.998,0.988235198,1315.160552,1,1315.160552
soft,2,2,425,500,1,0.996,0.988235198,1315.160552,1,1315.160552
hard,2,2,425,500,1,0.998,0.988235224,1192.091147,1,1192.091147
soft,2,2,425,500,1,0.998,0.988235224,1192.091147,1,1192.091147
hard,2,2,425,500,0.988235294,0.996,1,1241.793676,0.952889145,1241.793676
soft,2,2,425,500,0.988235294,0.996,1,1241.793676,0.952889145,1241.793676
hard,2,3,425,500,0,0,0.740287756,836.6462749,0.639312554,836.6462749
soft,2,3,425,500,0,0,0.729099513,829.5023476,0.642607979,829.5023476
hard,2,3,425,500,0,0,0.729425709,834.9428514,0.680060615,834.9428514
soft,2,3,425,500,0,0,0.739085437,790.8782519,0.809701731,790.8782519
hard,2,3,425,500,0,0,0.743172301,857.2764665,0.608765259,857.2764665
soft,2,3,425,500,0,0,0.744110656,856.9996381,0.605018587,856.9996381
hard,2,3,425,500,0,0,0.712502351,769.882623,0.747114126,769.882623
soft,2,3,425,500,0,0,0.734328327,734.9545467,0.772470406,734.9545467
hard,2,3,425,500,0,0,0.743029812,802.0989353,0.615445595,802.0989353
soft,2,3,425,500,0,0,0.737192223,796.0455776,0.608836258,796.0455776
hard,2,4,425,500,0,0,0.494771474,728.1804047,0.458190655,728.1804047
soft,2,4,425,500,0,0,0.487601364,720.4349331,0.494387344,720.4349331
hard,2,4,425,500,0,0,0.503429317,699.1034252,0.49260499,699.1034252
soft,2,4,425,500,0,0,0.489669406,699.6949438,0.490375513,699.6949438
hard,2,4,425,500,0,0,0.493416505,732.2572274,0.487116841,732.2572274
soft,2,4,425,500,0,0,0.497795996,722.7906029,0.484481801,722.7906029
hard,2,4,425,500,0,0,0.4919262,672.7300222,0.498388744,672.7300222
soft,2,4,425,500,0,0,0.495949304,671.0084185,0.497821806,671.0084185
hard,2,4,425,500,0,0,0.487468094,693.1402898,0.497496565,693.1402898
soft,2,4,425,500,0,0,0.493926054,681.6429182,0.475138122,681.6429182
hard,2,5,425,500,0,0,0.410879231,675.0746582,0.427405119,675.0746582
soft,2,5,425,500,0,0,0.410444345,659.7188111,0.378776435,659.7188111
hard,2,5,425,500,0,0,0.421761827,667.1578921,0.393998703,667.1578921
soft,2,5,425,500,0,0,0.408342204,634.852762,0.387317089,634.852762
hard,2,5,425,500,0,0,0.413445644,690.3124876,0.433793991,690.3124876
soft,2,5,425,500,0,0,0.411251346,689.3490909,0.426426262,689.3490909
hard,2,5,425,500,0,0,0.403148754,633.5401541,0.438251453,633.5401541
soft,2,5,425,500,0,0,0.397751428,622.2990757,0.409855434,622.2990757
hard,2,5,425,500,0,0,0.422416029,644.291909,0.372530811,644.291909
soft,2,5,425,500,0,0,0.414516186,636.9350186,0.369042001,636.9350186
hard,2,2,450,500,1,0.998,0.988888815,1266.559997,1,1266.559997
soft,2,2,450,500,1,0.998,0.988888815,1266.559997,1,1266.559997
hard,2,2,450,500,1,0.998,0.988888852,1264.82527,1,1264.82527
soft,2,2,450,500,1,0.998,0.988888852,1264.82527,1,1264.82527
hard,2,2,450,500,1,0.998,0.988888825,1304.335897,1,1304.335897
soft,2,2,450,500,1,0.998,0.988888825,1304.335897,1,1304.335897
hard,2,2,450,500,1,0.998,0.988888878,1351.240731,1,1351.240731
soft,2,2,450,500,1,0.998,0.988888878,1351.240731,1,1351.240731
hard,2,2,450,500,1,0.996,0.988888886,1239.227906,1,1239.227906
soft,2,2,450,500,1,0.996,0.988888886,1239.227906,1,1239.227906
